time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	290	333	0	5557	290	333	0	5557
09:30:00	34200	285	324	0	5518	285	324	0	5518
09:35:00	34500	341	358	0	5501	341	358	0	5501
09:40:00	34800	301	339	0	5463	301	339	0	5463
09:45:00	35100	287	329	0	5421	287	329	0	5421
09:50:00	35400	292	315	0	5398	292	315	0	5398
09:55:00	35700	284	325	0	5357	284	325	0	5357
10:00:00	36000	282	327	0	5312	282	327	0	5312
10:05:00	36300	293	349	0	5256	293	349	0	5256
10:10:00	36600	303	340	0	5219	303	340	0	5219
10:15:00	36900	286	339	0	5166	286	339	0	5166
10:20:00	37200	302	349	0	5119	302	349	0	5119
10:25:00	37500	308	355	0	5072	308	355	0	5072
10:30:00	37800	282	335	0	5019	282	335	0	5019
10:35:00	38100	283	338	0	4964	283	338	0	4964
10:40:00	38400	286	312	0	4938	286	312	0	4938
10:45:00	38700	292	289	0	4941	292	289	0	4941
10:50:00	39000	307	321	0	4927	307	321	0	4927
10:55:00	39300	302	308	0	4921	302	308	0	4921
11:00:00	39600	349	310	0	4960	349	310	0	4960
11:05:00	39900	311	313	0	4958	311	313	0	4958
11:10:00	40200	320	350	0	4928	320	350	0	4928
11:15:00	40500	360	358	0	4930	360	358	0	4930
11:20:00	40800	366	341	0	4955	366	341	0	4955
11:25:00	41100	364	326	0	4993	364	326	0	4993
11:30:00	41400	384	330	0	5047	384	330	0	5047
11:35:00	41700	470	362	0	5155	470	362	0	5155
11:40:00	42000	447	366	0	5236	447	366	0	5236
11:45:00	42300	476	398	0	5314	476	398	0	5314
11:50:00	42600	509	368	0	5455	509	368	0	5455
11:55:00	42900	488	356	0	5587	488	356	0	5587
12:00:00	43200	444	356	0	5675	444	356	0	5675
12:05:00	43500	473	344	0	5804	473	344	0	5804
12:10:00	43800	465	354	0	5915	465	354	0	5915
12:15:00	44100	454	366	0	6003	454	366	0	6003
12:20:00	44400	440	365	0	6078	440	365	0	6078
12:25:00	44700	412	335	0	6155	412	335	0	6155
12:30:00	45000	383	326	0	6212	383	326	0	6212
12:35:00	45300	360	359	0	6213	360	359	0	6213
12:40:00	45600	328	359	0	6182	328	359	0	6182
12:45:00	45900	397	344	0	6235	397	344	0	6235
12:50:00	46200	386	338	0	6283	386	338	0	6283
12:55:00	46500	394	388	0	6289	394	388	0	6289
13:00:00	46800	408	393	0	6304	408	393	0	6304
13:05:00	47100	417	395	0	6326	417	395	0	6326
13:10:00	47400	378	375	0	6329	378	375	0	6329
13:15:00	47700	408	387	0	6350	408	387	0	6350
13:20:00	48000	459	410	0	6399	459	410	0	6399
13:25:00	48300	476	412	0	6463	476	412	0	6463
13:30:00	48600	501	423	0	6541	501	423	0	6541
13:35:00	48900	434	357	0	6618	434	357	0	6618
13:40:00	49200	425	378	0	6665	425	378	0	6665
13:45:00	49500	465	390	0	6740	465	390	0	6740
13:50:00	49800	464	380	0	6824	464	380	0	6824
13:55:00	50100	447	420	0	6851	447	420	0	6851
14:00:00	50400	424	394	0	6881	424	394	0	6881
14:05:00	50700	446	382	0	6945	446	382	0	6945
14:10:00	51000	415	378	0	6982	415	378	0	6982
14:15:00	51300	360	389	0	6953	360	389	0	6953
14:20:00	51600	377	377	0	6953	377	377	0	6953
14:25:00	51900	374	342	0	6985	374	342	0	6985
14:30:00	52200	354	366	0	6973	354	366	0	6973
14:35:00	52500	334	379	0	6928	334	379	0	6928
14:40:00	52800	343	354	0	6917	343	354	0	6917
14:45:00	53100	359	371	0	6905	359	371	0	6905
14:50:00	53400	296	354	0	6847	296	354	0	6847
14:55:00	53700	363	363	0	6847	363	363	0	6847
15:00:00	54000	337	374	0	6810	337	374	0	6810
15:05:00	54300	396	394	0	6812	396	394	0	6812
15:10:00	54600	338	353	0	6797	338	353	0	6797
15:15:00	54900	345	351	0	6791	345	351	0	6791
15:20:00	55200	360	395	0	6756	360	395	0	6756
15:25:00	55500	324	400	0	6680	324	400	0	6680
15:30:00	55800	380	375	0	6685	380	375	0	6685
15:35:00	56100	405	372	0	6718	405	372	0	6718
15:40:00	56400	379	368	0	6729	379	368	0	6729
15:45:00	56700	402	382	0	6749	402	382	0	6749
15:50:00	57000	433	378	0	6804	433	378	0	6804
15:55:00	57300	440	386	0	6858	440	386	0	6858
16:00:00	57600	459	393	0	6924	459	393	0	6924
16:05:00	57900	463	390	0	6997	463	390	0	6997
16:10:00	58200	491	396	0	7092	491	396	0	7092
16:15:00	58500	515	414	0	7193	515	414	0	7193
16:20:00	58800	494	401	0	7286	494	401	0	7286
16:25:00	59100	522	460	0	7348	522	460	0	7348
16:30:00	59400	539	412	0	7475	539	412	0	7475
16:35:00	59700	580	451	0	7604	580	451	0	7604
16:40:00	60000	561	374	0	7791	561	374	0	7791
16:45:00	60300	594	426	0	7959	594	426	0	7959
16:50:00	60600	566	413	0	8112	566	413	0	8112
16:55:00	60900	561	376	0	8297	561	376	0	8297
17:00:00	61200	591	421	0	8467	591	421	0	8467
17:05:00	61500	559	403	0	8623	559	403	0	8623
17:10:00	61800	593	409	0	8807	593	409	0	8807
17:15:00	62100	539	435	0	8911	539	435	0	8911
17:20:00	62400	577	397	0	9091	577	397	0	9091
17:25:00	62700	589	401	0	9279	589	401	0	9279
17:30:00	63000	566	378	0	9467	566	378	0	9467
17:35:00	63300	561	402	0	9626	561	402	0	9626
17:40:00	63600	541	397	0	9770	541	397	0	9770
17:45:00	63900	527	402	0	9895	527	402	0	9895
17:50:00	64200	518	365	0	10048	518	365	0	10048
17:55:00	64500	543	414	0	10177	543	414	0	10177
18:00:00	64800	583	415	0	10345	583	415	0	10345
18:05:00	65100	473	406	0	10412	473	406	0	10412
18:10:00	65400	508	433	0	10487	508	433	0	10487
18:15:00	65700	461	388	0	10560	461	388	0	10560
18:20:00	66000	486	411	0	10635	486	411	0	10635
18:25:00	66300	501	439	0	10697	501	439	0	10697
18:30:00	66600	465	442	0	10720	465	442	0	10720
18:35:00	66900	437	382	0	10775	437	382	0	10775
18:40:00	67200	446	398	0	10823	446	398	0	10823
18:45:00	67500	412	413	0	10822	412	413	0	10822
18:50:00	67800	415	415	0	10822	415	415	0	10822
18:55:00	68100	435	436	0	10821	435	436	0	10821
19:00:00	68400	372	390	0	10803	372	390	0	10803
19:05:00	68700	392	421	0	10774	392	421	0	10774
19:10:00	69000	396	424	0	10746	396	424	0	10746
19:15:00	69300	372	423	0	10695	372	423	0	10695
19:20:00	69600	383	420	0	10658	383	420	0	10658
19:25:00	69900	374	414	0	10618	374	414	0	10618
19:30:00	70200	326	408	0	10536	326	408	0	10536
19:35:00	70500	280	356	0	10460	280	356	0	10460
19:40:00	70800	298	415	0	10343	298	415	0	10343
19:45:00	71100	329	392	0	10280	329	392	0	10280
19:50:00	71400	318	409	0	10189	318	409	0	10189
19:55:00	71700	317	426	0	10080	317	426	0	10080
20:00:00	72000	306	400	0	9986	306	400	0	9986
20:05:00	72300	301	410	0	9877	301	410	0	9877
20:10:00	72600	237	334	0	9780	237	334	0	9780
20:15:00	72900	263	367	0	9676	263	367	0	9676
20:20:00	73200	272	366	0	9582	272	366	0	9582
20:25:00	73500	250	352	0	9480	250	352	0	9480
20:30:00	73800	225	379	0	9326	225	379	0	9326
20:35:00	74100	213	353	0	9186	213	353	0	9186
20:40:00	74400	217	360	0	9043	217	360	0	9043
20:45:00	74700	208	351	0	8900	208	351	0	8900
20:50:00	75000	196	338	0	8758	196	338	0	8758
20:55:00	75300	184	331	0	8611	184	331	0	8611
21:00:00	75600	196	356	0	8451	196	356	0	8451
21:05:00	75900	165	324	0	8292	165	324	0	8292
21:10:00	76200	177	296	0	8173	177	296	0	8173
21:15:00	76500	189	327	0	8035	189	327	0	8035
21:20:00	76800	172	313	0	7894	172	313	0	7894
21:25:00	77100	163	287	0	7770	163	287	0	7770
21:30:00	77400	146	263	0	7653	146	263	0	7653
21:35:00	77700	156	294	0	7515	156	294	0	7515
21:40:00	78000	159	279	0	7395	159	279	0	7395
21:45:00	78300	163	291	0	7267	163	291	0	7267
21:50:00	78600	146	275	0	7138	146	275	0	7138
21:55:00	78900	140	254	0	7024	140	254	0	7024
22:00:00	79200	141	233	0	6932	141	233	0	6932
22:05:00	79500	137	249	0	6820	137	249	0	6820
22:10:00	79800	135	240	0	6715	135	240	0	6715
22:15:00	80100	134	217	0	6632	134	217	0	6632
22:20:00	80400	127	241	0	6518	127	241	0	6518
22:25:00	80700	125	217	0	6426	125	217	0	6426
22:30:00	81000	159	256	0	6329	159	256	0	6329
22:35:00	81300	153	237	0	6245	153	237	0	6245
22:40:00	81600	124	207	0	6162	124	207	0	6162
22:45:00	81900	141	237	0	6066	141	237	0	6066
22:50:00	82200	122	189	0	5999	122	189	0	5999
22:55:00	82500	132	202	0	5929	132	202	0	5929
23:00:00	82800	135	205	0	5859	135	205	0	5859
23:05:00	83100	130	233	0	5756	130	233	0	5756
23:10:00	83400	130	204	0	5682	130	204	0	5682
23:15:00	83700	123	209	0	5596	123	209	0	5596
23:20:00	84000	127	184	0	5539	127	184	0	5539
23:25:00	84300	129	186	0	5482	129	186	0	5482
23:30:00	84600	111	202	0	5391	111	202	0	5391
23:35:00	84900	94	187	0	5298	94	187	0	5298
23:40:00	85200	83	163	0	5218	83	163	0	5218
23:45:00	85500	107	188	0	5137	107	188	0	5137
23:50:00	85800	101	186	0	5052	101	186	0	5052
23:55:00	86100	99	184	0	4967	99	184	0	4967
24:00:00	86400	77	143	0	4901	77	143	0	4901
24:05:00	86700	69	128	0	4842	69	128	0	4842
24:10:00	87000	83	169	0	4756	83	169	0	4756
24:15:00	87300	67	135	0	4688	67	135	0	4688
24:20:00	87600	69	142	0	4615	69	142	0	4615
24:25:00	87900	68	138	0	4545	68	138	0	4545
24:30:00	88200	66	136	0	4475	66	136	0	4475
24:35:00	88500	65	126	0	4414	65	126	0	4414
24:40:00	88800	64	127	0	4351	64	127	0	4351
24:45:00	89100	59	112	0	4298	59	112	0	4298
24:50:00	89400	67	120	0	4245	67	120	0	4245
24:55:00	89700	60	113	0	4192	60	113	0	4192
25:00:00	90000	43	87	0	4148	43	87	0	4148
25:05:00	90300	80	135	0	4093	80	135	0	4093
25:10:00	90600	66	125	0	4034	66	125	0	4034
25:15:00	90900	54	97	0	3991	54	97	0	3991
25:20:00	91200	70	125	0	3936	70	125	0	3936
25:25:00	91500	41	85	0	3892	41	85	0	3892
25:30:00	91800	38	76	0	3854	38	76	0	3854
25:35:00	92100	52	93	0	3813	52	93	0	3813
25:40:00	92400	55	89	0	3779	55	89	0	3779
25:45:00	92700	47	95	0	3731	47	95	0	3731
25:50:00	93000	41	90	0	3682	41	90	0	3682
25:55:00	93300	41	69	0	3654	41	69	0	3654
26:00:00	93600	50	84	0	3620	50	84	0	3620
26:05:00	93900	41	77	0	3584	41	77	0	3584
26:10:00	94200	45	80	0	3549	45	80	0	3549
26:15:00	94500	44	84	0	3509	44	84	0	3509
26:20:00	94800	42	80	0	3471	42	80	0	3471
26:25:00	95100	50	88	0	3433	50	88	0	3433
26:30:00	95400	38	66	0	3405	38	66	0	3405
26:35:00	95700	49	82	0	3372	49	82	0	3372
26:40:00	96000	40	70	0	3342	40	70	0	3342
26:45:00	96300	36	73	0	3305	36	73	0	3305
26:50:00	96600	48	85	0	3268	48	85	0	3268
26:55:00	96900	25	58	0	3235	25	58	0	3235
27:00:00	97200	32	56	0	3211	32	56	0	3211
27:05:00	97500	43	71	0	3183	43	71	0	3183
27:10:00	97800	27	63	0	3147	27	63	0	3147
27:15:00	98100	26	49	0	3124	26	49	0	3124
27:20:00	98400	39	66	0	3097	39	66	0	3097
27:25:00	98700	30	68	0	3059	30	68	0	3059
27:30:00	99000	34	56	0	3037	34	56	0	3037
27:35:00	99300	29	54	0	3012	29	54	0	3012
27:40:00	99600	32	50	0	2994	32	50	0	2994
27:45:00	99900	40	63	0	2971	40	63	0	2971
27:50:00	100200	28	50	0	2949	28	50	0	2949
27:55:00	100500	31	58	0	2922	31	58	0	2922
28:00:00	100800	26	52	0	2896	26	52	0	2896
28:05:00	101100	30	55	0	2871	30	55	0	2871
28:10:00	101400	31	54	0	2848	31	54	0	2848
28:15:00	101700	31	47	0	2832	31	47	0	2832
28:20:00	102000	24	45	0	2811	24	45	0	2811
28:25:00	102300	28	42	0	2797	28	42	0	2797
28:30:00	102600	35	62	0	2770	35	62	0	2770
28:35:00	102900	24	38	0	2756	24	38	0	2756
28:40:00	103200	28	45	0	2739	28	45	0	2739
28:45:00	103500	33	53	0	2719	33	53	0	2719
28:50:00	103800	20	37	0	2702	20	37	0	2702
28:55:00	104100	26	45	0	2683	26	45	0	2683
29:00:00	104400	24	46	0	2661	24	46	0	2661
29:05:00	104700	13	32	0	2642	13	32	0	2642
29:10:00	105000	27	48	0	2621	27	48	0	2621
29:15:00	105300	27	48	0	2600	27	48	0	2600
29:20:00	105600	27	49	0	2578	27	49	0	2578
29:25:00	105900	24	42	0	2560	24	42	0	2560
29:30:00	106200	28	46	0	2542	28	46	0	2542
29:35:00	106500	25	38	0	2529	25	38	0	2529
29:40:00	106800	20	40	0	2509	20	40	0	2509
29:45:00	107100	26	37	0	2498	26	37	0	2498
29:50:00	107400	14	35	0	2477	14	35	0	2477
29:55:00	107700	18	30	0	2465	18	30	0	2465
30:00:00	108000	1	1	2465	0	1	1	2465	0
30:05:00	108300	0	0	0	0	0	0	0	0
