ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	10021.30611215802	
1	10393.000924100843	
2	10677.240698641393	
3	10890.952723165248	
4	11052.00417477022	
5	11171.18535686857	
6	11267.89198065347	
7	11358.151917663165	
8	11433.308631467073	
9	11494.360893390407	
10	11537.220295819101	
11	11575.796134970451	
12	11609.427057326344	
13	11639.376789583317	
14	11660.94828962247	
15	11675.607598290475	
16	11692.2500340142	
17	11704.234442586612	
18	11716.117009163314	
19	11718.951756018649	
20	11727.431127973041	
21	11735.147798889704	
22	11745.981291353373	
23	11752.919128182055	
24	11750.74165460276	
25	11755.142852400924	
26	11759.262914538082	
27	11759.580312830034	
28	11760.474910474406	
29	11766.462622465706	
30	11764.730060474103	
31	11764.500638735752	
32	11770.894264921159	
33	11766.264818138145	
34	11762.5805190618	
35	11767.698129474451	
36	11763.453431398764	
37	11760.847066245675	
38	11765.607124154183	
39	11762.09033864623	
40	11762.358187133766	
41	11760.110953905774	
42	11758.837049359438	
43	11760.704751496492	
44	11760.0176749314	
45	11760.756705786287	
46	11759.330184292727	
47	11758.862327325523	
48	11760.14650790804	
49	11761.63204221064	
50	11757.665640075398	
51	11758.690803204216	
52	11758.320655553474	
53	11757.300811003362	
54	11750.930008732334	
55	11756.530765184589	
56	11757.923329833257	
57	11755.598499138385	
58	11758.520657656023	
59	11757.649605728348	
60	11759.278769416302	
61	11759.488330089911	
62	11757.82130616029	
63	11752.614443691826	
64	11755.483674049954	
65	11757.6051617838	
66	11761.505519636494	
67	11763.502251339785	
68	11761.915943056929	
69	11760.16018630637	
70	11763.192191600025	
71	11756.229678128213	
72	11760.246647011336	
73	11759.643706684023	
74	11757.239696008304	
75	11759.415511002968	
76	11759.549866349791	
77	11758.368757072983	
78	11759.8595959416	
79	11758.13845344804	
80	11761.880899421541	
81	11761.48493763607	
82	11765.439630388168	
83	11762.739828043876	
84	11760.58722942604	
85	11759.01098645738	
86	11761.831291575018	
87	11758.18054173831	
88	11762.700359860532	
89	11760.493994808632	
90	11759.29730511216	
91	11760.766981189225	
92	11761.494965535136	
93	11761.97818018408	
94	11760.944415431995	
95	11760.755210634601	
96	11759.600127836737	
97	11753.96110723299	
98	11752.904457014787	
99	11760.799156300229	
100	11757.945740913867	
