time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	289	334	0	5451	289	334	0	5451
09:30:00	34200	287	327	0	5411	287	327	0	5411
09:35:00	34500	332	362	0	5381	332	362	0	5381
09:40:00	34800	296	376	0	5301	296	376	0	5301
09:45:00	35100	283	341	0	5243	283	341	0	5243
09:50:00	35400	313	322	0	5234	313	322	0	5234
09:55:00	35700	292	332	0	5194	292	332	0	5194
10:00:00	36000	290	345	0	5139	290	345	0	5139
10:05:00	36300	294	357	0	5076	294	357	0	5076
10:10:00	36600	292	334	0	5034	292	334	0	5034
10:15:00	36900	278	358	0	4954	278	358	0	4954
10:20:00	37200	303	369	0	4888	303	369	0	4888
10:25:00	37500	305	339	0	4854	305	339	0	4854
10:30:00	37800	300	357	0	4797	300	357	0	4797
10:35:00	38100	295	342	0	4750	295	342	0	4750
10:40:00	38400	298	306	0	4742	298	306	0	4742
10:45:00	38700	302	326	0	4718	302	326	0	4718
10:50:00	39000	316	366	0	4668	316	366	0	4668
10:55:00	39300	306	323	0	4651	306	323	0	4651
11:00:00	39600	356	335	0	4672	356	335	0	4672
11:05:00	39900	326	339	0	4659	326	339	0	4659
11:10:00	40200	333	350	0	4642	333	350	0	4642
11:15:00	40500	363	370	0	4635	363	370	0	4635
11:20:00	40800	369	355	0	4649	369	355	0	4649
11:25:00	41100	363	349	0	4663	363	349	0	4663
11:30:00	41400	398	328	0	4733	398	328	0	4733
11:35:00	41700	475	378	0	4830	475	378	0	4830
11:40:00	42000	473	366	0	4937	473	366	0	4937
11:45:00	42300	497	375	0	5059	497	375	0	5059
11:50:00	42600	513	377	0	5195	513	377	0	5195
11:55:00	42900	488	381	0	5302	488	381	0	5302
12:00:00	43200	469	379	0	5392	469	379	0	5392
12:05:00	43500	497	371	0	5518	497	371	0	5518
12:10:00	43800	464	373	0	5609	464	373	0	5609
12:15:00	44100	482	361	0	5730	482	361	0	5730
12:20:00	44400	448	378	0	5800	448	378	0	5800
12:25:00	44700	439	353	0	5886	439	353	0	5886
12:30:00	45000	390	360	0	5916	390	360	0	5916
12:35:00	45300	371	359	0	5928	371	359	0	5928
12:40:00	45600	333	369	0	5892	333	369	0	5892
12:45:00	45900	391	390	0	5893	391	390	0	5893
12:50:00	46200	405	365	0	5933	405	365	0	5933
12:55:00	46500	395	341	0	5987	395	341	0	5987
13:00:00	46800	412	388	0	6011	412	388	0	6011
13:05:00	47100	407	364	0	6054	407	364	0	6054
13:10:00	47400	384	409	0	6029	384	409	0	6029
13:15:00	47700	420	419	0	6030	420	419	0	6030
13:20:00	48000	470	412	0	6088	470	412	0	6088
13:25:00	48300	460	398	0	6150	460	398	0	6150
13:30:00	48600	493	408	0	6235	493	408	0	6235
13:35:00	48900	474	402	0	6307	474	402	0	6307
13:40:00	49200	430	413	0	6324	430	413	0	6324
13:45:00	49500	472	417	0	6379	472	417	0	6379
13:50:00	49800	507	426	0	6460	507	426	0	6460
13:55:00	50100	438	382	0	6516	438	382	0	6516
14:00:00	50400	427	399	0	6544	427	399	0	6544
14:05:00	50700	454	400	0	6598	454	400	0	6598
14:10:00	51000	427	386	0	6639	427	386	0	6639
14:15:00	51300	376	388	0	6627	376	388	0	6627
14:20:00	51600	374	390	0	6611	374	390	0	6611
14:25:00	51900	394	377	0	6628	394	377	0	6628
14:30:00	52200	364	372	0	6620	364	372	0	6620
14:35:00	52500	353	397	0	6576	353	397	0	6576
14:40:00	52800	333	350	0	6559	333	350	0	6559
14:45:00	53100	379	370	0	6568	379	370	0	6568
14:50:00	53400	330	384	0	6514	330	384	0	6514
14:55:00	53700	407	421	0	6500	407	421	0	6500
15:00:00	54000	347	419	0	6428	347	419	0	6428
15:05:00	54300	397	366	0	6459	397	366	0	6459
15:10:00	54600	340	357	0	6442	340	357	0	6442
15:15:00	54900	361	393	0	6410	361	393	0	6410
15:20:00	55200	380	384	0	6406	380	384	0	6406
15:25:00	55500	365	396	0	6375	365	396	0	6375
15:30:00	55800	378	382	0	6371	378	382	0	6371
15:35:00	56100	433	411	0	6393	433	411	0	6393
15:40:00	56400	367	349	0	6411	367	349	0	6411
15:45:00	56700	425	407	0	6429	425	407	0	6429
15:50:00	57000	415	366	0	6478	415	366	0	6478
15:55:00	57300	436	373	0	6541	436	373	0	6541
16:00:00	57600	492	423	0	6610	492	423	0	6610
16:05:00	57900	485	409	0	6686	485	409	0	6686
16:10:00	58200	500	407	0	6779	500	407	0	6779
16:15:00	58500	518	413	0	6884	518	413	0	6884
16:20:00	58800	515	428	0	6971	515	428	0	6971
16:25:00	59100	513	451	0	7033	513	451	0	7033
16:30:00	59400	543	424	0	7152	543	424	0	7152
16:35:00	59700	585	460	0	7277	585	460	0	7277
16:40:00	60000	588	429	0	7436	588	429	0	7436
16:45:00	60300	590	401	0	7625	590	401	0	7625
16:50:00	60600	602	476	0	7751	602	476	0	7751
16:55:00	60900	612	425	0	7938	612	425	0	7938
17:00:00	61200	604	422	0	8120	604	422	0	8120
17:05:00	61500	570	392	0	8298	570	392	0	8298
17:10:00	61800	614	427	0	8485	614	427	0	8485
17:15:00	62100	564	426	0	8623	564	426	0	8623
17:20:00	62400	604	446	0	8781	604	446	0	8781
17:25:00	62700	629	432	0	8978	629	432	0	8978
17:30:00	63000	577	416	0	9139	577	416	0	9139
17:35:00	63300	596	433	0	9302	596	433	0	9302
17:40:00	63600	587	409	0	9480	587	409	0	9480
17:45:00	63900	548	450	0	9578	548	450	0	9578
17:50:00	64200	534	386	0	9726	534	386	0	9726
17:55:00	64500	534	394	0	9866	534	394	0	9866
18:00:00	64800	582	435	0	10013	582	435	0	10013
18:05:00	65100	512	472	0	10053	512	472	0	10053
18:10:00	65400	521	440	0	10134	521	440	0	10134
18:15:00	65700	498	431	0	10201	498	431	0	10201
18:20:00	66000	476	400	0	10277	476	400	0	10277
18:25:00	66300	502	400	0	10379	502	400	0	10379
18:30:00	66600	467	399	0	10447	467	399	0	10447
18:35:00	66900	452	388	0	10511	452	388	0	10511
18:40:00	67200	451	410	0	10552	451	410	0	10552
18:45:00	67500	440	431	0	10561	440	431	0	10561
18:50:00	67800	422	418	0	10565	422	418	0	10565
18:55:00	68100	460	451	0	10574	460	451	0	10574
19:00:00	68400	417	452	0	10539	417	452	0	10539
19:05:00	68700	398	430	0	10507	398	430	0	10507
19:10:00	69000	438	447	0	10498	438	447	0	10498
19:15:00	69300	378	438	0	10438	378	438	0	10438
19:20:00	69600	396	441	0	10393	396	441	0	10393
19:25:00	69900	382	402	0	10373	382	402	0	10373
19:30:00	70200	365	424	0	10314	365	424	0	10314
19:35:00	70500	287	377	0	10224	287	377	0	10224
19:40:00	70800	310	413	0	10121	310	413	0	10121
19:45:00	71100	331	417	0	10035	331	417	0	10035
19:50:00	71400	341	428	0	9948	341	428	0	9948
19:55:00	71700	324	410	0	9862	324	410	0	9862
20:00:00	72000	298	411	0	9749	298	411	0	9749
20:05:00	72300	285	385	0	9649	285	385	0	9649
20:10:00	72600	256	396	0	9509	256	396	0	9509
20:15:00	72900	263	392	0	9380	263	392	0	9380
20:20:00	73200	294	396	0	9278	294	396	0	9278
20:25:00	73500	280	391	0	9167	280	391	0	9167
20:30:00	73800	216	349	0	9034	216	349	0	9034
20:35:00	74100	228	363	0	8899	228	363	0	8899
20:40:00	74400	234	368	0	8765	234	368	0	8765
20:45:00	74700	195	366	0	8594	195	366	0	8594
20:50:00	75000	186	351	0	8429	186	351	0	8429
20:55:00	75300	215	353	0	8291	215	353	0	8291
21:00:00	75600	178	323	0	8146	178	323	0	8146
21:05:00	75900	190	329	0	8007	190	329	0	8007
21:10:00	76200	203	351	0	7859	203	351	0	7859
21:15:00	76500	185	342	0	7702	185	342	0	7702
21:20:00	76800	183	320	0	7565	183	320	0	7565
21:25:00	77100	163	297	0	7431	163	297	0	7431
21:30:00	77400	178	323	0	7286	178	323	0	7286
21:35:00	77700	157	319	0	7124	157	319	0	7124
21:40:00	78000	181	314	0	6991	181	314	0	6991
21:45:00	78300	167	309	0	6849	167	309	0	6849
21:50:00	78600	165	305	0	6709	165	305	0	6709
21:55:00	78900	148	287	0	6570	148	287	0	6570
22:00:00	79200	162	300	0	6432	162	300	0	6432
22:05:00	79500	128	229	0	6331	128	229	0	6331
22:10:00	79800	134	258	0	6207	134	258	0	6207
22:15:00	80100	164	259	0	6112	164	259	0	6112
22:20:00	80400	151	275	0	5988	151	275	0	5988
22:25:00	80700	147	254	0	5881	147	254	0	5881
22:30:00	81000	128	218	0	5791	128	218	0	5791
22:35:00	81300	155	274	0	5672	155	274	0	5672
22:40:00	81600	147	248	0	5571	147	248	0	5571
22:45:00	81900	137	257	0	5451	137	257	0	5451
22:50:00	82200	139	228	0	5362	139	228	0	5362
22:55:00	82500	142	237	0	5267	142	237	0	5267
23:00:00	82800	131	225	0	5173	131	225	0	5173
23:05:00	83100	103	212	0	5064	103	212	0	5064
23:10:00	83400	131	223	0	4972	131	223	0	4972
23:15:00	83700	121	251	0	4842	121	251	0	4842
23:20:00	84000	142	230	0	4754	142	230	0	4754
23:25:00	84300	116	193	0	4677	116	193	0	4677
23:30:00	84600	119	246	0	4550	119	246	0	4550
23:35:00	84900	109	243	0	4416	109	243	0	4416
23:40:00	85200	113	203	0	4326	113	203	0	4326
23:45:00	85500	97	206	0	4217	97	206	0	4217
23:50:00	85800	110	198	0	4129	110	198	0	4129
23:55:00	86100	84	169	0	4044	84	169	0	4044
24:00:00	86400	94	176	0	3962	94	176	0	3962
24:05:00	86700	98	194	0	3866	98	194	0	3866
24:10:00	87000	73	160	0	3779	73	160	0	3779
24:15:00	87300	94	196	0	3677	94	196	0	3677
24:20:00	87600	78	165	0	3590	78	165	0	3590
24:25:00	87900	81	174	0	3497	81	174	0	3497
24:30:00	88200	91	172	0	3416	91	172	0	3416
24:35:00	88500	87	160	0	3343	87	160	0	3343
24:40:00	88800	83	140	0	3286	83	140	0	3286
24:45:00	89100	79	143	0	3222	79	143	0	3222
24:50:00	89400	77	149	0	3150	77	149	0	3150
24:55:00	89700	65	139	0	3076	65	139	0	3076
25:00:00	90000	54	122	0	3008	54	122	0	3008
25:05:00	90300	67	130	0	2945	67	130	0	2945
25:10:00	90600	55	118	0	2882	55	118	0	2882
25:15:00	90900	67	147	0	2802	67	147	0	2802
25:20:00	91200	72	129	0	2745	72	129	0	2745
25:25:00	91500	56	122	0	2679	56	122	0	2679
25:30:00	91800	54	111	0	2622	54	111	0	2622
25:35:00	92100	64	126	0	2560	64	126	0	2560
25:40:00	92400	59	116	0	2503	59	116	0	2503
25:45:00	92700	55	100	0	2458	55	100	0	2458
25:50:00	93000	40	105	0	2393	40	105	0	2393
25:55:00	93300	59	98	0	2354	59	98	0	2354
26:00:00	93600	49	107	0	2296	49	107	0	2296
26:05:00	93900	33	86	0	2243	33	86	0	2243
26:10:00	94200	50	107	0	2186	50	107	0	2186
26:15:00	94500	43	101	0	2128	43	101	0	2128
26:20:00	94800	41	87	0	2082	41	87	0	2082
26:25:00	95100	40	72	0	2050	40	72	0	2050
26:30:00	95400	34	72	0	2012	34	72	0	2012
26:35:00	95700	34	70	0	1976	34	70	0	1976
26:40:00	96000	47	92	0	1931	47	92	0	1931
26:45:00	96300	34	68	0	1897	34	68	0	1897
26:50:00	96600	38	73	0	1862	38	73	0	1862
26:55:00	96900	38	67	0	1833	38	67	0	1833
27:00:00	97200	39	67	0	1805	39	67	0	1805
27:05:00	97500	32	61	0	1776	32	61	0	1776
27:10:00	97800	29	61	0	1744	29	61	0	1744
27:15:00	98100	31	62	0	1713	31	62	0	1713
27:20:00	98400	26	51	0	1688	26	51	0	1688
27:25:00	98700	32	57	0	1663	32	57	0	1663
27:30:00	99000	19	45	0	1637	19	45	0	1637
27:35:00	99300	29	68	0	1598	29	68	0	1598
27:40:00	99600	35	65	0	1568	35	65	0	1568
27:45:00	99900	29	57	0	1540	29	57	0	1540
27:50:00	100200	28	55	0	1513	28	55	0	1513
27:55:00	100500	22	44	0	1491	22	44	0	1491
28:00:00	100800	21	42	0	1470	21	42	0	1470
28:05:00	101100	21	49	0	1442	21	49	0	1442
28:10:00	101400	22	41	0	1423	22	41	0	1423
28:15:00	101700	38	65	0	1396	38	65	0	1396
28:20:00	102000	25	41	0	1380	25	41	0	1380
28:25:00	102300	18	36	0	1362	18	36	0	1362
28:30:00	102600	16	38	0	1340	16	38	0	1340
28:35:00	102900	25	47	0	1318	25	47	0	1318
28:40:00	103200	19	38	0	1299	19	38	0	1299
28:45:00	103500	18	39	0	1278	18	39	0	1278
28:50:00	103800	19	42	0	1255	19	42	0	1255
28:55:00	104100	22	35	0	1242	22	35	0	1242
29:00:00	104400	17	30	0	1229	17	30	0	1229
29:05:00	104700	25	41	0	1213	25	41	0	1213
29:10:00	105000	6	22	0	1197	6	22	0	1197
29:15:00	105300	15	37	0	1175	15	37	0	1175
29:20:00	105600	23	38	0	1160	23	38	0	1160
29:25:00	105900	22	38	0	1144	22	38	0	1144
29:30:00	106200	24	42	0	1126	24	42	0	1126
29:35:00	106500	15	25	0	1116	15	25	0	1116
29:40:00	106800	18	35	0	1099	18	35	0	1099
29:45:00	107100	23	46	0	1076	23	46	0	1076
29:50:00	107400	19	35	0	1060	19	35	0	1060
29:55:00	107700	18	39	0	1039	18	39	0	1039
30:00:00	108000	0	0	1039	0	0	0	1039	0
30:05:00	108300	0	0	0	0	0	0	0	0
