ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
0	10011.936576877037	
1	10375.68141364384	
2	10658.706661824823	
3	10874.053235125379	
4	11043.997534524999	
5	11160.42282639724	
6	11249.534851622315	
7	11338.002236774993	
8	11416.870873115979	
9	11474.46847191499	
10	11518.34234599687	
11	11551.939637424513	
12	11582.408131277485	
13	11609.184527923428	
14	11626.232050482084	
15	11651.187770453544	
16	11670.147111143893	
17	11681.183216796957	
18	11687.275854353235	
19	11698.526597541117	
20	11704.93271253374	
21	11711.92753199157	
22	11717.742691483696	
23	11721.910264340291	
24	11728.623905690018	
25	11732.734994286366	
26	11732.939616167287	
27	11737.604281172204	
28	11737.83106246802	
29	11736.546107620887	
30	11735.66895834251	
31	11733.669985132823	
32	11736.96670831127	
33	11741.501930170387	
34	11744.53598704811	
35	11741.552990549942	
36	11746.499104335348	
37	11748.546778001062	
38	11748.44702265861	
39	11748.563115878647	
40	11748.153720790637	
41	11743.49512632961	
42	11743.028952559067	
43	11743.092282454429	
44	11745.182466339445	
45	11748.644519586085	
46	11744.752182149527	
47	11747.147272323127	
48	11752.429221978933	
49	11750.51217328594	
50	11749.316672980158	
51	11748.867918579142	
52	11746.56857276412	
53	11746.037872666144	
54	11742.801168884787	
55	11750.051805889276	
56	11748.379228215339	
57	11747.314061103923	
58	11742.551878853275	
59	11742.203783940053	
60	11747.064891194213	
61	11745.40575221525	
62	11743.926485044301	
63	11742.300860693882	
64	11741.934355743539	
65	11740.007455326804	
66	11743.87305189948	
67	11744.529473263978	
68	11745.576446010178	
69	11737.409002705894	
70	11739.46716308663	
71	11735.6432236044	
72	11743.882941409314	
73	11734.570466285893	
74	11738.973611606161	
75	11739.331214145528	
76	11742.59079209932	
77	11736.576526629155	
78	11737.083860691711	
79	11742.120528704572	
80	11745.203381405858	
81	11745.567515911142	
82	11746.545651516417	
83	11747.744501937348	
84	11741.402759756354	
85	11749.99773478638	
86	11744.485973687362	
87	11748.995421181757	
88	11741.256590753292	
89	11748.002433365104	
90	11750.15335439039	
91	11748.009987373878	
92	11746.565664651465	
93	11747.999879396875	
94	11745.096859079644	
95	11744.374427748298	
96	11745.264137048604	
97	11738.95867680126	
98	11740.196444773526	
99	11739.750817105767	
100	11740.145585633174	
