time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	294	353	0	5465	294	353	0	5465
09:30:00	34200	289	334	0	5420	289	334	0	5420
09:35:00	34500	336	352	0	5404	336	352	0	5404
09:40:00	34800	289	316	0	5377	289	316	0	5377
09:45:00	35100	289	344	0	5322	289	344	0	5322
09:50:00	35400	287	293	0	5316	287	293	0	5316
09:55:00	35700	297	338	0	5275	297	338	0	5275
10:00:00	36000	278	328	0	5225	278	328	0	5225
10:05:00	36300	295	327	0	5193	295	327	0	5193
10:10:00	36600	295	345	0	5143	295	345	0	5143
10:15:00	36900	293	359	0	5077	293	359	0	5077
10:20:00	37200	318	388	0	5007	318	388	0	5007
10:25:00	37500	299	328	0	4978	299	328	0	4978
10:30:00	37800	293	350	0	4921	293	350	0	4921
10:35:00	38100	281	339	0	4863	281	339	0	4863
10:40:00	38400	299	302	0	4860	299	302	0	4860
10:45:00	38700	306	339	0	4827	306	339	0	4827
10:50:00	39000	309	342	0	4794	309	342	0	4794
10:55:00	39300	295	320	0	4769	295	320	0	4769
11:00:00	39600	353	328	0	4794	353	328	0	4794
11:05:00	39900	321	317	0	4798	321	317	0	4798
11:10:00	40200	308	329	0	4777	308	329	0	4777
11:15:00	40500	362	356	0	4783	362	356	0	4783
11:20:00	40800	364	330	0	4817	364	330	0	4817
11:25:00	41100	365	353	0	4829	365	353	0	4829
11:30:00	41400	386	326	0	4889	386	326	0	4889
11:35:00	41700	481	373	0	4997	481	373	0	4997
11:40:00	42000	452	341	0	5108	452	341	0	5108
11:45:00	42300	493	402	0	5199	493	402	0	5199
11:50:00	42600	487	350	0	5336	487	350	0	5336
11:55:00	42900	489	359	0	5466	489	359	0	5466
12:00:00	43200	465	361	0	5570	465	361	0	5570
12:05:00	43500	493	368	0	5695	493	368	0	5695
12:10:00	43800	474	385	0	5784	474	385	0	5784
12:15:00	44100	479	400	0	5863	479	400	0	5863
12:20:00	44400	431	346	0	5948	431	346	0	5948
12:25:00	44700	412	363	0	5997	412	363	0	5997
12:30:00	45000	391	346	0	6042	391	346	0	6042
12:35:00	45300	369	347	0	6064	369	347	0	6064
12:40:00	45600	332	365	0	6031	332	365	0	6031
12:45:00	45900	375	353	0	6053	375	353	0	6053
12:50:00	46200	411	395	0	6069	411	395	0	6069
12:55:00	46500	395	352	0	6112	395	352	0	6112
13:00:00	46800	394	351	0	6155	394	351	0	6155
13:05:00	47100	401	377	0	6179	401	377	0	6179
13:10:00	47400	378	362	0	6195	378	362	0	6195
13:15:00	47700	436	404	0	6227	436	404	0	6227
13:20:00	48000	471	417	0	6281	471	417	0	6281
13:25:00	48300	450	412	0	6319	450	412	0	6319
13:30:00	48600	488	403	0	6404	488	403	0	6404
13:35:00	48900	477	413	0	6468	477	413	0	6468
13:40:00	49200	422	392	0	6498	422	392	0	6498
13:45:00	49500	454	411	0	6541	454	411	0	6541
13:50:00	49800	473	392	0	6622	473	392	0	6622
13:55:00	50100	415	366	0	6671	415	366	0	6671
14:00:00	50400	431	399	0	6703	431	399	0	6703
14:05:00	50700	465	398	0	6770	465	398	0	6770
14:10:00	51000	413	374	0	6809	413	374	0	6809
14:15:00	51300	392	387	0	6814	392	387	0	6814
14:20:00	51600	396	400	0	6810	396	400	0	6810
14:25:00	51900	365	352	0	6823	365	352	0	6823
14:30:00	52200	375	386	0	6812	375	386	0	6812
14:35:00	52500	353	373	0	6792	353	373	0	6792
14:40:00	52800	334	373	0	6753	334	373	0	6753
14:45:00	53100	368	390	0	6731	368	390	0	6731
14:50:00	53400	320	381	0	6670	320	381	0	6670
14:55:00	53700	349	356	0	6663	349	356	0	6663
15:00:00	54000	343	391	0	6615	343	391	0	6615
15:05:00	54300	389	391	0	6613	389	391	0	6613
15:10:00	54600	360	376	0	6597	360	376	0	6597
15:15:00	54900	360	401	0	6556	360	401	0	6556
15:20:00	55200	361	362	0	6555	361	362	0	6555
15:25:00	55500	357	400	0	6512	357	400	0	6512
15:30:00	55800	398	399	0	6511	398	399	0	6511
15:35:00	56100	414	388	0	6537	414	388	0	6537
15:40:00	56400	387	348	0	6576	387	348	0	6576
15:45:00	56700	391	383	0	6584	391	383	0	6584
15:50:00	57000	422	363	0	6643	422	363	0	6643
15:55:00	57300	454	410	0	6687	454	410	0	6687
16:00:00	57600	473	386	0	6774	473	386	0	6774
16:05:00	57900	495	431	0	6838	495	431	0	6838
16:10:00	58200	504	416	0	6926	504	416	0	6926
16:15:00	58500	511	410	0	7027	511	410	0	7027
16:20:00	58800	502	376	0	7153	502	376	0	7153
16:25:00	59100	487	427	0	7213	487	427	0	7213
16:30:00	59400	540	403	0	7350	540	403	0	7350
16:35:00	59700	569	415	0	7504	569	415	0	7504
16:40:00	60000	570	417	0	7657	570	417	0	7657
16:45:00	60300	600	411	0	7846	600	411	0	7846
16:50:00	60600	593	466	0	7973	593	466	0	7973
16:55:00	60900	603	430	0	8146	603	430	0	8146
17:00:00	61200	593	407	0	8332	593	407	0	8332
17:05:00	61500	548	412	0	8468	548	412	0	8468
17:10:00	61800	611	429	0	8650	611	429	0	8650
17:15:00	62100	534	420	0	8764	534	420	0	8764
17:20:00	62400	572	421	0	8915	572	421	0	8915
17:25:00	62700	619	425	0	9109	619	425	0	9109
17:30:00	63000	576	403	0	9282	576	403	0	9282
17:35:00	63300	585	386	0	9481	585	386	0	9481
17:40:00	63600	597	443	0	9635	597	443	0	9635
17:45:00	63900	525	401	0	9759	525	401	0	9759
17:50:00	64200	525	380	0	9904	525	380	0	9904
17:55:00	64500	534	388	0	10050	534	388	0	10050
18:00:00	64800	568	417	0	10201	568	417	0	10201
18:05:00	65100	487	441	0	10247	487	441	0	10247
18:10:00	65400	519	435	0	10331	519	435	0	10331
18:15:00	65700	488	398	0	10421	488	398	0	10421
18:20:00	66000	468	409	0	10480	468	409	0	10480
18:25:00	66300	501	440	0	10541	501	440	0	10541
18:30:00	66600	449	386	0	10604	449	386	0	10604
18:35:00	66900	443	417	0	10630	443	417	0	10630
18:40:00	67200	453	434	0	10649	453	434	0	10649
18:45:00	67500	430	415	0	10664	430	415	0	10664
18:50:00	67800	442	450	0	10656	442	450	0	10656
18:55:00	68100	428	368	0	10716	428	368	0	10716
19:00:00	68400	388	454	0	10650	388	454	0	10650
19:05:00	68700	382	416	0	10616	382	416	0	10616
19:10:00	69000	445	466	0	10595	445	466	0	10595
19:15:00	69300	381	421	0	10555	381	421	0	10555
19:20:00	69600	375	421	0	10509	375	421	0	10509
19:25:00	69900	366	401	0	10474	366	401	0	10474
19:30:00	70200	351	413	0	10412	351	413	0	10412
19:35:00	70500	322	446	0	10288	322	446	0	10288
19:40:00	70800	306	403	0	10191	306	403	0	10191
19:45:00	71100	319	392	0	10118	319	392	0	10118
19:50:00	71400	302	375	0	10045	302	375	0	10045
19:55:00	71700	328	387	0	9986	328	387	0	9986
20:00:00	72000	291	386	0	9891	291	386	0	9891
20:05:00	72300	266	380	0	9777	266	380	0	9777
20:10:00	72600	274	409	0	9642	274	409	0	9642
20:15:00	72900	272	391	0	9523	272	391	0	9523
20:20:00	73200	267	369	0	9421	267	369	0	9421
20:25:00	73500	264	355	0	9330	264	355	0	9330
20:30:00	73800	183	333	0	9180	183	333	0	9180
20:35:00	74100	232	350	0	9062	232	350	0	9062
20:40:00	74400	184	335	0	8911	184	335	0	8911
20:45:00	74700	177	335	0	8753	177	335	0	8753
20:50:00	75000	202	353	0	8602	202	353	0	8602
20:55:00	75300	192	332	0	8462	192	332	0	8462
21:00:00	75600	186	316	0	8332	186	316	0	8332
21:05:00	75900	175	321	0	8186	175	321	0	8186
21:10:00	76200	187	315	0	8058	187	315	0	8058
21:15:00	76500	185	304	0	7939	185	304	0	7939
21:20:00	76800	161	302	0	7798	161	302	0	7798
21:25:00	77100	168	314	0	7652	168	314	0	7652
21:30:00	77400	174	315	0	7511	174	315	0	7511
21:35:00	77700	155	312	0	7354	155	312	0	7354
21:40:00	78000	152	279	0	7227	152	279	0	7227
21:45:00	78300	156	275	0	7108	156	275	0	7108
21:50:00	78600	188	325	0	6971	188	325	0	6971
21:55:00	78900	156	246	0	6881	156	246	0	6881
22:00:00	79200	169	302	0	6748	169	302	0	6748
22:05:00	79500	140	250	0	6638	140	250	0	6638
22:10:00	79800	146	260	0	6524	146	260	0	6524
22:15:00	80100	143	239	0	6428	143	239	0	6428
22:20:00	80400	137	254	0	6311	137	254	0	6311
22:25:00	80700	139	270	0	6180	139	270	0	6180
22:30:00	81000	145	235	0	6090	145	235	0	6090
22:35:00	81300	148	227	0	6011	148	227	0	6011
22:40:00	81600	153	254	0	5910	153	254	0	5910
22:45:00	81900	128	212	0	5826	128	212	0	5826
22:50:00	82200	154	254	0	5726	154	254	0	5726
22:55:00	82500	146	232	0	5640	146	232	0	5640
23:00:00	82800	127	217	0	5550	127	217	0	5550
23:05:00	83100	108	205	0	5453	108	205	0	5453
23:10:00	83400	135	207	0	5381	135	207	0	5381
23:15:00	83700	112	232	0	5261	112	232	0	5261
23:20:00	84000	117	190	0	5188	117	190	0	5188
23:25:00	84300	115	186	0	5117	115	186	0	5117
23:30:00	84600	94	207	0	5004	94	207	0	5004
23:35:00	84900	86	182	0	4908	86	182	0	4908
23:40:00	85200	108	208	0	4808	108	208	0	4808
23:45:00	85500	99	175	0	4732	99	175	0	4732
23:50:00	85800	104	201	0	4635	104	201	0	4635
23:55:00	86100	93	176	0	4552	93	176	0	4552
24:00:00	86400	89	178	0	4463	89	178	0	4463
24:05:00	86700	76	169	0	4370	76	169	0	4370
24:10:00	87000	68	147	0	4291	68	147	0	4291
24:15:00	87300	76	166	0	4201	76	166	0	4201
24:20:00	87600	70	141	0	4130	70	141	0	4130
24:25:00	87900	67	144	0	4053	67	144	0	4053
24:30:00	88200	84	145	0	3992	84	145	0	3992
24:35:00	88500	61	126	0	3927	61	126	0	3927
24:40:00	88800	83	155	0	3855	83	155	0	3855
24:45:00	89100	76	140	0	3791	76	140	0	3791
24:50:00	89400	69	130	0	3730	69	130	0	3730
24:55:00	89700	71	127	0	3674	71	127	0	3674
25:00:00	90000	66	116	0	3624	66	116	0	3624
25:05:00	90300	79	131	0	3572	79	131	0	3572
25:10:00	90600	51	100	0	3523	51	100	0	3523
25:15:00	90900	69	143	0	3449	69	143	0	3449
25:20:00	91200	62	117	0	3394	62	117	0	3394
25:25:00	91500	51	103	0	3342	51	103	0	3342
25:30:00	91800	50	86	0	3306	50	86	0	3306
25:35:00	92100	64	106	0	3264	64	106	0	3264
25:40:00	92400	53	98	0	3219	53	98	0	3219
25:45:00	92700	47	103	0	3163	47	103	0	3163
25:50:00	93000	55	101	0	3117	55	101	0	3117
25:55:00	93300	57	97	0	3077	57	97	0	3077
26:00:00	93600	43	81	0	3039	43	81	0	3039
26:05:00	93900	37	83	0	2993	37	83	0	2993
26:10:00	94200	52	91	0	2954	52	91	0	2954
26:15:00	94500	47	93	0	2908	47	93	0	2908
26:20:00	94800	47	83	0	2872	47	83	0	2872
26:25:00	95100	47	69	0	2850	47	69	0	2850
26:30:00	95400	41	71	0	2820	41	71	0	2820
26:35:00	95700	35	64	0	2791	35	64	0	2791
26:40:00	96000	34	73	0	2752	34	73	0	2752
26:45:00	96300	46	80	0	2718	46	80	0	2718
26:50:00	96600	41	69	0	2690	41	69	0	2690
26:55:00	96900	35	64	0	2661	35	64	0	2661
27:00:00	97200	37	58	0	2640	37	58	0	2640
27:05:00	97500	28	50	0	2618	28	50	0	2618
27:10:00	97800	32	61	0	2589	32	61	0	2589
27:15:00	98100	42	76	0	2555	42	76	0	2555
27:20:00	98400	33	60	0	2528	33	60	0	2528
27:25:00	98700	27	52	0	2503	27	52	0	2503
27:30:00	99000	31	67	0	2467	31	67	0	2467
27:35:00	99300	25	55	0	2437	25	55	0	2437
27:40:00	99600	29	53	0	2413	29	53	0	2413
27:45:00	99900	36	63	0	2386	36	63	0	2386
27:50:00	100200	19	50	0	2355	19	50	0	2355
27:55:00	100500	25	41	0	2339	25	41	0	2339
28:00:00	100800	29	48	0	2320	29	48	0	2320
28:05:00	101100	31	60	0	2291	31	60	0	2291
28:10:00	101400	29	44	0	2276	29	44	0	2276
28:15:00	101700	39	64	0	2251	39	64	0	2251
28:20:00	102000	34	56	0	2229	34	56	0	2229
28:25:00	102300	27	52	0	2204	27	52	0	2204
28:30:00	102600	32	59	0	2177	32	59	0	2177
28:35:00	102900	25	48	0	2154	25	48	0	2154
28:40:00	103200	24	50	0	2128	24	50	0	2128
28:45:00	103500	20	43	0	2105	20	43	0	2105
28:50:00	103800	16	44	0	2077	16	44	0	2077
28:55:00	104100	14	34	0	2057	14	34	0	2057
29:00:00	104400	13	31	0	2039	13	31	0	2039
29:05:00	104700	19	37	0	2021	19	37	0	2021
29:10:00	105000	27	50	0	1998	27	50	0	1998
29:15:00	105300	14	31	0	1981	14	31	0	1981
29:20:00	105600	18	38	0	1961	18	38	0	1961
29:25:00	105900	19	36	0	1944	19	36	0	1944
29:30:00	106200	20	30	0	1934	20	30	0	1934
29:35:00	106500	10	28	0	1916	10	28	0	1916
29:40:00	106800	18	39	0	1895	18	39	0	1895
29:45:00	107100	17	36	0	1876	17	36	0	1876
29:50:00	107400	19	36	0	1859	19	36	0	1859
29:55:00	107700	16	33	0	1842	16	33	0	1842
30:00:00	108000	0	0	1842	0	0	0	1842	0
30:05:00	108300	0	0	0	0	0	0	0	0
