time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	290	294	0	6590	290	294	0	6590
09:30:00	34200	276	255	0	6611	276	255	0	6611
09:35:00	34500	320	278	0	6653	320	278	0	6653
09:40:00	34800	282	271	0	6664	282	271	0	6664
09:45:00	35100	276	272	0	6668	276	272	0	6668
09:50:00	35400	276	262	0	6682	276	262	0	6682
09:55:00	35700	268	291	0	6659	268	291	0	6659
10:00:00	36000	264	257	0	6666	264	257	0	6666
10:05:00	36300	276	257	0	6685	276	257	0	6685
10:10:00	36600	292	268	0	6709	292	268	0	6709
10:15:00	36900	266	249	0	6726	266	249	0	6726
10:20:00	37200	278	274	0	6730	278	274	0	6730
10:25:00	37500	282	266	0	6746	282	266	0	6746
10:30:00	37800	269	265	0	6750	269	265	0	6750
10:35:00	38100	255	254	0	6751	255	254	0	6751
10:40:00	38400	280	291	0	6740	280	291	0	6740
10:45:00	38700	273	241	0	6772	273	241	0	6772
10:50:00	39000	270	257	0	6785	270	257	0	6785
10:55:00	39300	269	258	0	6796	269	258	0	6796
11:00:00	39600	303	240	0	6859	303	240	0	6859
11:05:00	39900	278	239	0	6898	278	239	0	6898
11:10:00	40200	264	257	0	6905	264	257	0	6905
11:15:00	40500	309	287	0	6927	309	287	0	6927
11:20:00	40800	310	274	0	6963	310	274	0	6963
11:25:00	41100	312	260	0	7015	312	260	0	7015
11:30:00	41400	324	255	0	7084	324	255	0	7084
11:35:00	41700	402	299	0	7187	402	299	0	7187
11:40:00	42000	372	258	0	7301	372	258	0	7301
11:45:00	42300	412	313	0	7400	412	313	0	7400
11:50:00	42600	417	301	0	7516	417	301	0	7516
11:55:00	42900	397	320	0	7593	397	320	0	7593
12:00:00	43200	374	293	0	7674	374	293	0	7674
12:05:00	43500	383	273	0	7784	383	273	0	7784
12:10:00	43800	363	279	0	7868	363	279	0	7868
12:15:00	44100	377	304	0	7941	377	304	0	7941
12:20:00	44400	355	278	0	8018	355	278	0	8018
12:25:00	44700	329	251	0	8096	329	251	0	8096
12:30:00	45000	316	304	0	8108	316	304	0	8108
12:35:00	45300	306	258	0	8156	306	258	0	8156
12:40:00	45600	281	299	0	8138	281	299	0	8138
12:45:00	45900	316	269	0	8185	316	269	0	8185
12:50:00	46200	335	285	0	8235	335	285	0	8235
12:55:00	46500	324	278	0	8281	324	278	0	8281
13:00:00	46800	333	287	0	8327	333	287	0	8327
13:05:00	47100	342	301	0	8368	342	301	0	8368
13:10:00	47400	322	297	0	8393	322	297	0	8393
13:15:00	47700	364	332	0	8425	364	332	0	8425
13:20:00	48000	368	307	0	8486	368	307	0	8486
13:25:00	48300	390	308	0	8568	390	308	0	8568
13:30:00	48600	389	282	0	8675	389	282	0	8675
13:35:00	48900	396	294	0	8777	396	294	0	8777
13:40:00	49200	348	310	0	8815	348	310	0	8815
13:45:00	49500	370	289	0	8896	370	289	0	8896
13:50:00	49800	415	309	0	9002	415	309	0	9002
13:55:00	50100	338	284	0	9056	338	284	0	9056
14:00:00	50400	354	292	0	9118	354	292	0	9118
14:05:00	50700	366	295	0	9189	366	295	0	9189
14:10:00	51000	351	263	0	9277	351	263	0	9277
14:15:00	51300	315	272	0	9320	315	272	0	9320
14:20:00	51600	311	276	0	9355	311	276	0	9355
14:25:00	51900	308	252	0	9411	308	252	0	9411
14:30:00	52200	326	296	0	9441	326	296	0	9441
14:35:00	52500	255	234	0	9462	255	234	0	9462
14:40:00	52800	295	261	0	9496	295	261	0	9496
14:45:00	53100	304	263	0	9537	304	263	0	9537
14:50:00	53400	263	275	0	9525	263	275	0	9525
14:55:00	53700	292	265	0	9552	292	265	0	9552
15:00:00	54000	277	278	0	9551	277	278	0	9551
15:05:00	54300	301	260	0	9592	301	260	0	9592
15:10:00	54600	307	257	0	9642	307	257	0	9642
15:15:00	54900	304	302	0	9644	304	302	0	9644
15:20:00	55200	294	264	0	9674	294	264	0	9674
15:25:00	55500	279	264	0	9689	279	264	0	9689
15:30:00	55800	292	271	0	9710	292	271	0	9710
15:35:00	56100	332	254	0	9788	332	254	0	9788
15:40:00	56400	317	252	0	9853	317	252	0	9853
15:45:00	56700	314	264	0	9903	314	264	0	9903
15:50:00	57000	348	297	0	9954	348	297	0	9954
15:55:00	57300	359	280	0	10033	359	280	0	10033
16:00:00	57600	377	269	0	10141	377	269	0	10141
16:05:00	57900	394	301	0	10234	394	301	0	10234
16:10:00	58200	398	282	0	10350	398	282	0	10350
16:15:00	58500	398	294	0	10454	398	294	0	10454
16:20:00	58800	402	314	0	10542	402	314	0	10542
16:25:00	59100	403	321	0	10624	403	321	0	10624
16:30:00	59400	463	355	0	10732	463	355	0	10732
16:35:00	59700	421	293	0	10860	421	293	0	10860
16:40:00	60000	474	330	0	11004	474	330	0	11004
16:45:00	60300	461	324	0	11141	461	324	0	11141
16:50:00	60600	460	326	0	11275	460	326	0	11275
16:55:00	60900	476	356	0	11395	476	356	0	11395
17:00:00	61200	466	323	0	11538	466	323	0	11538
17:05:00	61500	439	322	0	11655	439	322	0	11655
17:10:00	61800	488	338	0	11805	488	338	0	11805
17:15:00	62100	416	288	0	11933	416	288	0	11933
17:20:00	62400	446	328	0	12051	446	328	0	12051
17:25:00	62700	492	325	0	12218	492	325	0	12218
17:30:00	63000	447	312	0	12353	447	312	0	12353
17:35:00	63300	425	305	0	12473	425	305	0	12473
17:40:00	63600	459	302	0	12630	459	302	0	12630
17:45:00	63900	399	314	0	12715	399	314	0	12715
17:50:00	64200	415	329	0	12801	415	329	0	12801
17:55:00	64500	401	273	0	12929	401	273	0	12929
18:00:00	64800	443	341	0	13031	443	341	0	13031
18:05:00	65100	393	318	0	13106	393	318	0	13106
18:10:00	65400	397	319	0	13184	397	319	0	13184
18:15:00	65700	382	332	0	13234	382	332	0	13234
18:20:00	66000	379	300	0	13313	379	300	0	13313
18:25:00	66300	389	335	0	13367	389	335	0	13367
18:30:00	66600	340	303	0	13404	340	303	0	13404
18:35:00	66900	323	297	0	13430	323	297	0	13430
18:40:00	67200	343	299	0	13474	343	299	0	13474
18:45:00	67500	308	293	0	13489	308	293	0	13489
18:50:00	67800	340	333	0	13496	340	333	0	13496
18:55:00	68100	331	323	0	13504	331	323	0	13504
19:00:00	68400	307	302	0	13509	307	302	0	13509
19:05:00	68700	295	291	0	13513	295	291	0	13513
19:10:00	69000	296	288	0	13521	296	288	0	13521
19:15:00	69300	271	291	0	13501	271	291	0	13501
19:20:00	69600	270	305	0	13466	270	305	0	13466
19:25:00	69900	268	275	0	13459	268	275	0	13459
19:30:00	70200	264	286	0	13437	264	286	0	13437
19:35:00	70500	218	278	0	13377	218	278	0	13377
19:40:00	70800	229	264	0	13342	229	264	0	13342
19:45:00	71100	237	262	0	13317	237	262	0	13317
19:50:00	71400	214	220	0	13311	214	220	0	13311
19:55:00	71700	215	233	0	13293	215	233	0	13293
20:00:00	72000	219	261	0	13251	219	261	0	13251
20:05:00	72300	213	245	0	13219	213	245	0	13219
20:10:00	72600	209	245	0	13183	209	245	0	13183
20:15:00	72900	196	251	0	13128	196	251	0	13128
20:20:00	73200	176	209	0	13095	176	209	0	13095
20:25:00	73500	206	259	0	13042	206	259	0	13042
20:30:00	73800	153	186	0	13009	153	186	0	13009
20:35:00	74100	170	219	0	12960	170	219	0	12960
20:40:00	74400	170	225	0	12905	170	225	0	12905
20:45:00	74700	143	194	0	12854	143	194	0	12854
20:50:00	75000	127	184	0	12797	127	184	0	12797
20:55:00	75300	126	188	0	12735	126	188	0	12735
21:00:00	75600	142	183	0	12694	142	183	0	12694
21:05:00	75900	134	186	0	12642	134	186	0	12642
21:10:00	76200	115	169	0	12588	115	169	0	12588
21:15:00	76500	127	172	0	12543	127	172	0	12543
21:20:00	76800	139	182	0	12500	139	182	0	12500
21:25:00	77100	119	160	0	12459	119	160	0	12459
21:30:00	77400	106	170	0	12395	106	170	0	12395
21:35:00	77700	117	183	0	12329	117	183	0	12329
21:40:00	78000	108	144	0	12293	108	144	0	12293
21:45:00	78300	129	165	0	12257	129	165	0	12257
21:50:00	78600	126	170	0	12213	126	170	0	12213
21:55:00	78900	110	162	0	12161	110	162	0	12161
22:00:00	79200	119	155	0	12125	119	155	0	12125
22:05:00	79500	105	154	0	12076	105	154	0	12076
22:10:00	79800	107	143	0	12040	107	143	0	12040
22:15:00	80100	115	148	0	12007	115	148	0	12007
22:20:00	80400	97	141	0	11963	97	141	0	11963
22:25:00	80700	104	139	0	11928	104	139	0	11928
22:30:00	81000	96	135	0	11889	96	135	0	11889
22:35:00	81300	127	150	0	11866	127	150	0	11866
22:40:00	81600	101	133	0	11834	101	133	0	11834
22:45:00	81900	109	158	0	11785	109	158	0	11785
22:50:00	82200	91	134	0	11742	91	134	0	11742
22:55:00	82500	113	143	0	11712	113	143	0	11712
23:00:00	82800	109	145	0	11676	109	145	0	11676
23:05:00	83100	86	133	0	11629	86	133	0	11629
23:10:00	83400	110	168	0	11571	110	168	0	11571
23:15:00	83700	68	110	0	11529	68	110	0	11529
23:20:00	84000	109	138	0	11500	109	138	0	11500
23:25:00	84300	112	151	0	11461	112	151	0	11461
23:30:00	84600	94	135	0	11420	94	135	0	11420
23:35:00	84900	75	136	0	11359	75	136	0	11359
23:40:00	85200	73	108	0	11324	73	108	0	11324
23:45:00	85500	90	138	0	11276	90	138	0	11276
23:50:00	85800	94	148	0	11222	94	148	0	11222
23:55:00	86100	84	126	0	11180	84	126	0	11180
24:00:00	86400	66	123	0	11123	66	123	0	11123
24:05:00	86700	86	132	0	11077	86	132	0	11077
24:10:00	87000	77	122	0	11032	77	122	0	11032
24:15:00	87300	57	102	0	10987	57	102	0	10987
24:20:00	87600	77	131	0	10933	77	131	0	10933
24:25:00	87900	78	128	0	10883	78	128	0	10883
24:30:00	88200	64	103	0	10844	64	103	0	10844
24:35:00	88500	72	109	0	10807	72	109	0	10807
24:40:00	88800	57	99	0	10765	57	99	0	10765
24:45:00	89100	52	100	0	10717	52	100	0	10717
24:50:00	89400	70	113	0	10674	70	113	0	10674
24:55:00	89700	67	99	0	10642	67	99	0	10642
25:00:00	90000	62	95	0	10609	62	95	0	10609
25:05:00	90300	58	92	0	10575	58	92	0	10575
25:10:00	90600	60	92	0	10543	60	92	0	10543
25:15:00	90900	68	104	0	10507	68	104	0	10507
25:20:00	91200	52	81	0	10478	52	81	0	10478
25:25:00	91500	57	93	0	10442	57	93	0	10442
25:30:00	91800	65	99	0	10408	65	99	0	10408
25:35:00	92100	73	119	0	10362	73	119	0	10362
25:40:00	92400	59	95	0	10326	59	95	0	10326
25:45:00	92700	54	89	0	10291	54	89	0	10291
25:50:00	93000	60	93	0	10258	60	93	0	10258
25:55:00	93300	61	97	0	10222	61	97	0	10222
26:00:00	93600	55	89	0	10188	55	89	0	10188
26:05:00	93900	69	106	0	10151	69	106	0	10151
26:10:00	94200	55	90	0	10116	55	90	0	10116
26:15:00	94500	44	81	0	10079	44	81	0	10079
26:20:00	94800	71	103	0	10047	71	103	0	10047
26:25:00	95100	59	86	0	10020	59	86	0	10020
26:30:00	95400	60	90	0	9990	60	90	0	9990
26:35:00	95700	68	103	0	9955	68	103	0	9955
26:40:00	96000	51	75	0	9931	51	75	0	9931
26:45:00	96300	67	102	0	9896	67	102	0	9896
26:50:00	96600	49	85	0	9860	49	85	0	9860
26:55:00	96900	71	96	0	9835	71	96	0	9835
27:00:00	97200	42	74	0	9803	42	74	0	9803
27:05:00	97500	60	93	0	9770	60	93	0	9770
27:10:00	97800	68	101	0	9737	68	101	0	9737
27:15:00	98100	50	77	0	9710	50	77	0	9710
27:20:00	98400	61	90	0	9681	61	90	0	9681
27:25:00	98700	49	87	0	9643	49	87	0	9643
27:30:00	99000	55	81	0	9617	55	81	0	9617
27:35:00	99300	52	78	0	9591	52	78	0	9591
27:40:00	99600	56	90	0	9557	56	90	0	9557
27:45:00	99900	58	82	0	9533	58	82	0	9533
27:50:00	100200	53	84	0	9502	53	84	0	9502
27:55:00	100500	41	75	0	9468	41	75	0	9468
28:00:00	100800	51	81	0	9438	51	81	0	9438
28:05:00	101100	50	79	0	9409	50	79	0	9409
28:10:00	101400	64	94	0	9379	64	94	0	9379
28:15:00	101700	54	76	0	9357	54	76	0	9357
28:20:00	102000	42	64	0	9335	42	64	0	9335
28:25:00	102300	59	88	0	9306	59	88	0	9306
28:30:00	102600	60	85	0	9281	60	85	0	9281
28:35:00	102900	41	73	0	9249	41	73	0	9249
28:40:00	103200	51	79	0	9221	51	79	0	9221
28:45:00	103500	46	70	0	9197	46	70	0	9197
28:50:00	103800	45	77	0	9165	45	77	0	9165
28:55:00	104100	42	74	0	9133	42	74	0	9133
29:00:00	104400	41	76	0	9098	41	76	0	9098
29:05:00	104700	37	66	0	9069	37	66	0	9069
29:10:00	105000	43	72	0	9040	43	72	0	9040
29:15:00	105300	35	56	0	9019	35	56	0	9019
29:20:00	105600	49	71	0	8997	49	71	0	8997
29:25:00	105900	54	90	0	8961	54	90	0	8961
29:30:00	106200	45	69	0	8937	45	69	0	8937
29:35:00	106500	44	78	0	8903	44	78	0	8903
29:40:00	106800	45	62	0	8886	45	62	0	8886
29:45:00	107100	48	79	0	8855	48	79	0	8855
29:50:00	107400	46	64	0	8837	46	64	0	8837
29:55:00	107700	51	80	0	8808	51	80	0	8808
30:00:00	108000	0	0	8808	0	0	0	8808	0
30:05:00	108300	0	0	0	0	0	0	0	0
